id	text	label
237	সবই দূর্নীতি আর টাকার ক্ষমতা চলে । সাথে আমাদের আবেগি সাপোটার্স আর রেকর্ড পাগল মিডিয়া ও জড়িত ।	Negative
238	প্রত্যাশা বড় ব্যাটিং বিপর্যয়ে না পড়ে যায় দল	Negative
239	দুইটি দল ও বিপিএল গভর্ণিং কাউন্সিল যখন একই সিদ্ধান্তে এসেছে সেখানে আপনাদের উসকানি না দিলে কি হয় না.?	Positive
240	এত বড় পাকনা যে উপমহাদেশের সাথেও তারা স্পীন উইকেট বানায়	Negative
241	তারা ঘরোয়া লীগ খেলে যে টাকা পায় জাতীয় দলে খেলেও সে টাকা পায় না। তবে কেনো বেতন বাড়াবে?	Negative
242	শ্রীলংকা কি আবার আগের ফ্রম ফিরে পাচ্ছে	Positive
243	বিজয় কে আর জাতীয় দলে দেখতে চাইনা	Negative
244	অধিনায়ক হিসেবে তার নৈপুণ্যতা রয়েছে।সুতরাং মাহমুদুল্লাহকে অধিনায়কত্ব দেওয়া যেতে পারে।	Positive
245	এসব আবালেরা যতদিন নির্বাচক প্যানেলে থাকবে ততদিন দেশের খেলার বারটা বাজবে।	Negative
246	দয়া করে আফগানিস্তানের সাথেও আর খেলতে যাইয়েন্না।	Negative
247	একজন খেলোয়াড়ের ক্যরিয়ার কিভাবে ধ্বংস করতে হয় সেটা মমিনুলের উপর হাতুরুর যে ভয়াবহ আক্রোশ তা থেকেই প্রমাণিত হয়েছে	Negative
248	নকআউট পর্বের গুরুত্বপূর্ণ ম্যাচগুলোতে সবার আগে আন্ডা মেরে চলে আসে!	Negative
249	বাংলাদেশ খালি পরাজয়ের ব্যবধান কমাতে পারবে আর কিছু না	Negative
250	আমি মনে করি।ক্রিকেটারদের যতটা না দোষ তার থেকে বেশী দোষ ক্রিকেট বোর্ড এবং ম্যানেজমেন্টের।	Negative
251	মোসাদ্দেক, সাব্বির থেকে ভাল	Positive
252	পুরা বাংলাদেশ টিমে অভিজাত ভদ্রলোক কয়জন আছে বলেন!!	Negative
253	বাংলাদেশের দল নির্বাচক এরা এমন কি গ্রেট প্লেয়ার ছিলেন যে, এর চাইতে ভাল কিছু তাদের মাথায় আসবে।তারাও ত একটু অনুশীলন করে নিলে পারেন।	Negative
254	অাম্পায়াররা ভারতের চাকরি করে না!	Negative
255	বাংলাদেশের টেস্ট স্পেশালিষ্ট লর্ড ডন ব্রাডম্যান $সাব্বির টেন্ডুলকার #রহমান ।	Negative
256	গভর্নিং কাউন্সিল আছে না ? যখন তারা যা বলবে তাই নিয়ম ।	Neutral
257	উপমহাদেশ হলে ভালো হয় যেমন অনিল কম্বলে অথবা মাহেলা জয়াবধানে যে কোনো একজনে দরকার বাহির কোচ ভালো হলে কোনা কাজ হবে না	Negative
258	,এদেরকে ছাটাই করার উপযুক্ত সময় এখন'ই,,,এদের চেয়ে মাত্র ১ইউনিট বেশি যোগ্য কাউকেও যদি নির্বাচক বা কিউরেটর, মডারেটর হসাবে পাওয়া যায় তবে তাদেরকে দায়িত্ব দেওয়া এখন সময়ের দাবি।।।	Negative
